"gene_symbol","present_in_gpl14951_symbol_or_ilmn_gene","intentionally_modernized"
"SPINK4",TRUE,FALSE
"SPINK5",TRUE,FALSE
"SPINK5L2",TRUE,FALSE
"SPINK6",TRUE,FALSE
"SPINK7",TRUE,FALSE
"SPINK9",TRUE,FALSE
"SPINLW1",TRUE,FALSE
"SPINT1",TRUE,FALSE
"SPINT2",TRUE,FALSE
"SPINT3",TRUE,FALSE
"SPINT4",TRUE,FALSE
"SPIRE1",TRUE,FALSE
"SPIRE2",TRUE,FALSE
"SPN",TRUE,FALSE
"SPNS1",TRUE,FALSE
"SPNS2",TRUE,FALSE
"SPNS3",TRUE,FALSE
"SPO11",TRUE,FALSE
"SPOCD1",TRUE,FALSE
"SPOCK1",TRUE,FALSE
"SPOCK2",TRUE,FALSE
"SPOCK3",TRUE,FALSE
"SPON1",TRUE,FALSE
"SPON2",TRUE,FALSE
"SPOP",TRUE,FALSE
"SPOPL",TRUE,FALSE
"SPP1",TRUE,FALSE
"SPP2",TRUE,FALSE
"SPPL2A",TRUE,FALSE
"SPPL2B",TRUE,FALSE
"SPPL3",TRUE,FALSE
"SPR",TRUE,FALSE
"SPRED1",TRUE,FALSE
"SPRED2",TRUE,FALSE
"SPRED3",TRUE,FALSE
"SPRN",TRUE,FALSE
"SPRR1A",TRUE,FALSE
"SPRR1B",TRUE,FALSE
"SPRR2A",TRUE,FALSE
"SPRR2B",TRUE,FALSE
"SPRR2C",TRUE,FALSE
"SPRR2D",TRUE,FALSE
"SPRR2E",TRUE,FALSE
"SPRR2F",TRUE,FALSE
"SPRR2G",TRUE,FALSE
"SPRR3",TRUE,FALSE
"SPRR4",TRUE,FALSE
"SPRY1",TRUE,FALSE
"SPRY2",TRUE,FALSE
"SPRY3",TRUE,FALSE
"SPRY4",TRUE,FALSE
"SPRYD3",TRUE,FALSE
"SPRYD4",TRUE,FALSE
"SPRYD5",TRUE,FALSE
"SPSB1",TRUE,FALSE
"SPSB2",TRUE,FALSE
"SPSB3",TRUE,FALSE
"SPSB4",TRUE,FALSE
"SPTA1",TRUE,FALSE
"SPTAN1",TRUE,FALSE
"SPTB",TRUE,FALSE
"SPTBN1",TRUE,FALSE
"SPTBN2",TRUE,FALSE
"SPTBN4",TRUE,FALSE
"SPTBN5",TRUE,FALSE
"SPTLC1",TRUE,FALSE
"SPTLC2",TRUE,FALSE
"SPTLC3",TRUE,FALSE
"SPTY2D1",TRUE,FALSE
"SPZ1",TRUE,FALSE
"SQLE",TRUE,FALSE
"SQRDL",TRUE,FALSE
"SQSTM1",TRUE,FALSE
"SR140",TRUE,FALSE
"SRA1",TRUE,FALSE
"SRBD1",TRUE,FALSE
"SRC",TRUE,FALSE
"SRCAP",TRUE,FALSE
"SRCRB4D",TRUE,FALSE
"SRD5A1",TRUE,FALSE
"SRD5A2",TRUE,FALSE
"SRD5A2L2",TRUE,FALSE
"SRD5A3",TRUE,FALSE
"SREBF1",TRUE,FALSE
"SREBF2",TRUE,FALSE
"SRF",TRUE,FALSE
"SRFBP1",TRUE,FALSE
"SRGAP1",TRUE,FALSE
"SRGAP2",TRUE,FALSE
"SRGAP3",TRUE,FALSE
"SRGN",TRUE,FALSE
"SRI",TRUE,FALSE
"SRM",TRUE,FALSE
"SRMS",TRUE,FALSE
"SRP14",TRUE,FALSE
"SRP14P1",TRUE,FALSE
"SRP19",TRUE,FALSE
"SRP54",TRUE,FALSE
"SRP68",TRUE,FALSE
"SRP72",TRUE,FALSE
"SRP9",TRUE,FALSE
"SRPK1",TRUE,FALSE
"SRPK2",TRUE,FALSE
"SRPK3",TRUE,FALSE
"SRPR",TRUE,FALSE
"SRPRB",TRUE,FALSE
"SRPX",TRUE,FALSE
"SRPX2",TRUE,FALSE
"SRR",TRUE,FALSE
"SRRD",TRUE,FALSE
"SRRM1",TRUE,FALSE
"SRRM2",TRUE,FALSE
"SRRM4",TRUE,FALSE
"SRXN1",TRUE,FALSE
"SRY",TRUE,FALSE
"SS18",TRUE,FALSE
"SS18L1",TRUE,FALSE
"SS18L2",TRUE,FALSE
"SSB",TRUE,FALSE
"SSBP1",TRUE,FALSE
"SSBP2",TRUE,FALSE
"SSBP3",TRUE,FALSE
"SSBP4",TRUE,FALSE
"SSFA2",TRUE,FALSE
"SSH1",TRUE,FALSE
"SSH2",TRUE,FALSE
"SSH3",TRUE,FALSE
"SSNA1",TRUE,FALSE
"SSPN",TRUE,FALSE
"SSPO",TRUE,FALSE
"SSR1",TRUE,FALSE
"SSR2",TRUE,FALSE
"SSR3",TRUE,FALSE
"SSR4",TRUE,FALSE
"SSRP1",TRUE,FALSE
"SSSCA1",TRUE,FALSE
"SST",TRUE,FALSE
"SSTR1",TRUE,FALSE
"SSTR2",TRUE,FALSE
"SSTR3",TRUE,FALSE
"SSTR4",TRUE,FALSE
"SSTR5",TRUE,FALSE
"SSU72",TRUE,FALSE
"SSX1",TRUE,FALSE
"SSX2",TRUE,FALSE
"SSX2IP",TRUE,FALSE
"SSX3",TRUE,FALSE
"SSX4",TRUE,FALSE
"SSX4B",TRUE,FALSE
"SSX5",TRUE,FALSE
"SSX6",TRUE,FALSE
"SSX7",TRUE,FALSE
"SSX9",TRUE,FALSE
"ST13",TRUE,FALSE
"ST14",TRUE,FALSE
"ST18",TRUE,FALSE
"ST20",TRUE,FALSE
"ST3GAL1",TRUE,FALSE
"ST3GAL2",TRUE,FALSE
"ST3GAL3",TRUE,FALSE
"ST3GAL4",TRUE,FALSE
"ST3GAL5",TRUE,FALSE
"ST3GAL6",TRUE,FALSE
"ST5",TRUE,FALSE
"ST6GAL1",TRUE,FALSE
"ST6GAL2",TRUE,FALSE
"ST6GALNAC1",TRUE,FALSE
"ST6GALNAC2",TRUE,FALSE
"ST6GALNAC3",TRUE,FALSE
"ST6GALNAC4",TRUE,FALSE
"ST6GALNAC5",TRUE,FALSE
"ST6GALNAC6",TRUE,FALSE
"ST7",TRUE,FALSE
"ST7L",TRUE,FALSE
"ST7OT1",TRUE,FALSE
"ST7OT2",TRUE,FALSE
"ST7OT3",TRUE,FALSE
"ST7OT4",TRUE,FALSE
"ST8SIA1",TRUE,FALSE
"ST8SIA2",TRUE,FALSE
"ST8SIA3",TRUE,FALSE
"ST8SIA4",TRUE,FALSE
"ST8SIA5",TRUE,FALSE
"ST8SIA6",TRUE,FALSE
"STAB1",TRUE,FALSE
"STAB2",TRUE,FALSE
"STAC",TRUE,FALSE
"STAC2",TRUE,FALSE
"STAC3",TRUE,FALSE
"STAG1",TRUE,FALSE
"STAG2",TRUE,FALSE
"STAG3",TRUE,FALSE
"STAG3L1",TRUE,FALSE
"STAG3L2",TRUE,FALSE
"STAG3L3",TRUE,FALSE
"STAM",TRUE,FALSE
"STAM2",TRUE,FALSE
"STAMBP",TRUE,FALSE
"STAMBPL1",TRUE,FALSE
"STAP1",TRUE,FALSE
"STAP2",TRUE,FALSE
"STAR",TRUE,FALSE
"STARD10",TRUE,FALSE
"STARD13",TRUE,FALSE
"STARD3",TRUE,FALSE
"STARD3NL",TRUE,FALSE
"STARD4",TRUE,FALSE
"STARD5",TRUE,FALSE
"STARD6",TRUE,FALSE
"STARD7",TRUE,FALSE
"STARD8",TRUE,FALSE
"STAT1",TRUE,FALSE
"STAT2",TRUE,FALSE
"STAT3",TRUE,FALSE
"STAT4",TRUE,FALSE
"STAT5A",TRUE,FALSE
"STAT5B",TRUE,FALSE
"STAT6",TRUE,FALSE
"STATH",TRUE,FALSE
"STAU1",TRUE,FALSE
"STAU2",TRUE,FALSE
"STBD1",TRUE,FALSE
"STC1",TRUE,FALSE
"STC2",TRUE,FALSE
"STEAP1",TRUE,FALSE
"STEAP2",TRUE,FALSE
"STEAP3",TRUE,FALSE
"STEAP4",TRUE,FALSE
"STGC3",TRUE,FALSE
"STH",TRUE,FALSE
"STIL",TRUE,FALSE
"STIM1",TRUE,FALSE
"STIM2",TRUE,FALSE
"STIP1",TRUE,FALSE
"STK10",TRUE,FALSE
"STK11",TRUE,FALSE
"STK11IP",TRUE,FALSE
"STK16",TRUE,FALSE
"STK17A",TRUE,FALSE
"STK17B",TRUE,FALSE
"STK19",TRUE,FALSE
"STK24",TRUE,FALSE
"STK25",TRUE,FALSE
"STK3",TRUE,FALSE
"STK31",TRUE,FALSE
"STK32A",TRUE,FALSE
"STK32B",TRUE,FALSE
"STK32C",TRUE,FALSE
"STK33",TRUE,FALSE
"STK35",TRUE,FALSE
"STK36",TRUE,FALSE
"STK38",TRUE,FALSE
"STK38L",TRUE,FALSE
"STK39",TRUE,FALSE
"STK4",TRUE,FALSE
"STK40",TRUE,FALSE
"STMN1",TRUE,FALSE
"STMN2",TRUE,FALSE
"STMN3",TRUE,FALSE
"STMN4",TRUE,FALSE
"STOM",TRUE,FALSE
"STOML1",TRUE,FALSE
"STOML2",TRUE,FALSE
"STOML3",TRUE,FALSE
"STON1",TRUE,FALSE
"STON1-GTF2A1L",TRUE,FALSE
"STON2",TRUE,FALSE
"STOX1",TRUE,FALSE
"STOX2",TRUE,FALSE
"STRA13",TRUE,FALSE
"STRA6",TRUE,FALSE
"STRA8",TRUE,FALSE
"STRADA",TRUE,FALSE
"STRADB",TRUE,FALSE
"STRAP",TRUE,FALSE
"STRBP",TRUE,FALSE
"STRC",TRUE,FALSE
"STRN",TRUE,FALSE
"STRN3",TRUE,FALSE
"STRN4",TRUE,FALSE
"STS",TRUE,FALSE
"STS-1",TRUE,FALSE
"STT3A",TRUE,FALSE
"STT3B",TRUE,FALSE
"STUB1",TRUE,FALSE
"STX10",TRUE,FALSE
"STX11",TRUE,FALSE
"STX12",TRUE,FALSE
"STX16",TRUE,FALSE
"STX17",TRUE,FALSE
"STX18",TRUE,FALSE
"STX19",TRUE,FALSE
"STX1A",TRUE,FALSE
"STX1B",TRUE,FALSE
"STX2",TRUE,FALSE
"STX3",TRUE,FALSE
"STX4",TRUE,FALSE
"STX5",TRUE,FALSE
"STX6",TRUE,FALSE
"STX7",TRUE,FALSE
"STX8",TRUE,FALSE
"STXBP1",TRUE,FALSE
"STXBP2",TRUE,FALSE
"STXBP3",TRUE,FALSE
"STXBP5",TRUE,FALSE
"STXBP5L",TRUE,FALSE
"STXBP6",TRUE,FALSE
"STYK1",TRUE,FALSE
"STYX",TRUE,FALSE
"STYXL1",TRUE,FALSE
"SUB1",TRUE,FALSE
"SUCLA2",TRUE,FALSE
"SUCLG1",TRUE,FALSE
"SUCLG2",TRUE,FALSE
"SUCNR1",TRUE,FALSE
"SUDS3",TRUE,FALSE
"SUFU",TRUE,FALSE
"SUGT1",TRUE,FALSE
"SUGT1L1",TRUE,FALSE
"SULF1",TRUE,FALSE
"SULF2",TRUE,FALSE
"SULT1A1",TRUE,FALSE
"SULT1A2",TRUE,FALSE
"SULT1A3",TRUE,FALSE
"SULT1A4",TRUE,FALSE
"SULT1B1",TRUE,FALSE
"SULT1C2",TRUE,FALSE
"SULT1C3",TRUE,FALSE
"SULT1C4",TRUE,FALSE
"SULT1E1",TRUE,FALSE
"SULT2A1",TRUE,FALSE
"SULT2B1",TRUE,FALSE
"SULT4A1",TRUE,FALSE
"SULT6B1",TRUE,FALSE
"SUMF1",TRUE,FALSE
"SUMF2",TRUE,FALSE
"SUMO1",TRUE,FALSE
"SUMO1P1",TRUE,FALSE
"SUMO1P3",TRUE,FALSE
"SUMO2",TRUE,FALSE
"SUMO3",TRUE,FALSE
"SUMO4",TRUE,FALSE
"SUNC1",TRUE,FALSE
"SUOX",TRUE,FALSE
"SUPT16H",TRUE,FALSE
"SUPT3H",TRUE,FALSE
"SUPT4H1",TRUE,FALSE
"SUPT5H",TRUE,FALSE
"SUPT6H",TRUE,FALSE
"SUPT7L",TRUE,FALSE
"SUPV3L1",TRUE,FALSE
"SURF1",TRUE,FALSE
"SURF2",TRUE,FALSE
"SURF4",TRUE,FALSE
"SURF6",TRUE,FALSE
"SUSD1",TRUE,FALSE
"SUSD2",TRUE,FALSE
"SUSD3",TRUE,FALSE
"SUSD4",TRUE,FALSE
"SUV39H1",TRUE,FALSE
"SUV39H2",TRUE,FALSE
"SUV420H1",TRUE,FALSE
"SUV420H2",TRUE,FALSE
"SUZ12",TRUE,FALSE
"SV2A",TRUE,FALSE
"SV2B",TRUE,FALSE
"SV2C",TRUE,FALSE
"SVEP1",TRUE,FALSE
"SVIL",TRUE,FALSE
"SVIP",TRUE,FALSE
"SVOP",TRUE,FALSE
"SVOPL",TRUE,FALSE
"SWAP70",TRUE,FALSE
"SYAP1",TRUE,FALSE
"SYCE1",TRUE,FALSE
"SYCE1L",TRUE,FALSE
"SYCE2",TRUE,FALSE
"SYCN",TRUE,FALSE
"SYCP1",TRUE,FALSE
"SYCP2",TRUE,FALSE
"SYCP2L",TRUE,FALSE
"SYCP3",TRUE,FALSE
"SYDE1",TRUE,FALSE
"SYF2",TRUE,FALSE
"SYK",TRUE,FALSE
"SYMPK",TRUE,FALSE
"SYN1",TRUE,FALSE
"SYN2",TRUE,FALSE
"SYN3",TRUE,FALSE
"SYNC",TRUE,FALSE
"SYNC1",TRUE,FALSE
"SYNCRIP",TRUE,FALSE
"SYNE1",TRUE,FALSE
"SYNE2",TRUE,FALSE
"SYNGAP1",TRUE,FALSE
"SYNGR1",TRUE,FALSE
"SYNGR2",TRUE,FALSE
"SYNGR3",TRUE,FALSE
"SYNGR4",TRUE,FALSE
"SYNJ1",TRUE,FALSE
"SYNJ2",TRUE,FALSE
"SYNJ2BP",TRUE,FALSE
"SYNM",TRUE,FALSE
"SYNPO",TRUE,FALSE
"SYNPO2",TRUE,FALSE
"SYNPO2L",TRUE,FALSE
"SYNPR",TRUE,FALSE
"SYP",TRUE,FALSE
"SYPL1",TRUE,FALSE
"SYPL2",TRUE,FALSE
"SYS1",TRUE,FALSE
"SYT1",TRUE,FALSE
"SYT10",TRUE,FALSE
"SYT11",TRUE,FALSE
"SYT12",TRUE,FALSE
"SYT13",TRUE,FALSE
"SYT14",TRUE,FALSE
"SYT14L",TRUE,FALSE
"SYT15",TRUE,FALSE
"SYT16",TRUE,FALSE
"SYT17",TRUE,FALSE
"SYT2",TRUE,FALSE
"SYT3",TRUE,FALSE
"SYT4",TRUE,FALSE
"SYT5",TRUE,FALSE
"SYT6",TRUE,FALSE
"SYT7",TRUE,FALSE
"SYT8",TRUE,FALSE
"SYT9",TRUE,FALSE
"SYTL1",TRUE,FALSE
"SYTL2",TRUE,FALSE
"SYTL3",TRUE,FALSE
"SYTL4",TRUE,FALSE
"SYTL5",TRUE,FALSE
"SYVN1",TRUE,FALSE
"T",TRUE,FALSE
"T-SP1",TRUE,FALSE
"TAAR1",TRUE,FALSE
"TAAR2",TRUE,FALSE
"TAAR3",TRUE,FALSE
"TAAR5",TRUE,FALSE
"TAAR6",TRUE,FALSE
"TAAR8",TRUE,FALSE
"TAAR9",TRUE,FALSE
"TAC1",TRUE,FALSE
"TAC3",TRUE,FALSE
"TAC4",TRUE,FALSE
"TACC1",TRUE,FALSE
"TACC2",TRUE,FALSE
"TACC3",TRUE,FALSE
"TACO1",TRUE,FALSE
"TACR1",TRUE,FALSE
"TACR2",TRUE,FALSE
"TACR3",TRUE,FALSE
"TACSTD1",TRUE,FALSE
"TACSTD2",TRUE,FALSE
"TADA1L",TRUE,FALSE
"TADA2A",TRUE,FALSE
"TADA2B",TRUE,FALSE
"TADA3",TRUE,FALSE
"TAF1",TRUE,FALSE
"TAF10",TRUE,FALSE
"TAF11",TRUE,FALSE
"TAF12",TRUE,FALSE
"TAF13",TRUE,FALSE
"TAF15",TRUE,FALSE
"TAF1A",TRUE,FALSE
"TAF1B",TRUE,FALSE
"TAF1C",TRUE,FALSE
"TAF1D",TRUE,FALSE
"TAF1L",TRUE,FALSE
"TAF2",TRUE,FALSE
"TAF4",TRUE,FALSE
"TAF5",TRUE,FALSE
"TAF5L",TRUE,FALSE
"TAF6",TRUE,FALSE
"TAF6L",TRUE,FALSE
"TAF7",TRUE,FALSE
"TAF7L",TRUE,FALSE
"TAF8",TRUE,FALSE
"TAF9",TRUE,FALSE
"TAF9B",TRUE,FALSE
"TAGAP",TRUE,FALSE
"TAGLN",TRUE,FALSE
"TAGLN2",TRUE,FALSE
"TAGLN3",TRUE,FALSE
"TAL1",TRUE,FALSE
"TAL2",TRUE,FALSE
"TALDO1",TRUE,FALSE
"TANC1",TRUE,FALSE
"TANC2",TRUE,FALSE
"TANK",TRUE,FALSE
"TAOK1",TRUE,FALSE
"TAOK2",TRUE,FALSE
"TAOK3",TRUE,FALSE
"TAP1",TRUE,FALSE
"TAP2",TRUE,FALSE
"TAPBP",TRUE,FALSE
"TAPBPL",TRUE,FALSE
"TAPT1",TRUE,FALSE
"TARBP1",TRUE,FALSE
"TARBP2",TRUE,FALSE
"TARDBP",TRUE,FALSE
"TARP",TRUE,FALSE
"TARS",TRUE,FALSE
"TARS2",TRUE,FALSE
"TARSL2",TRUE,FALSE
"TAS1R1",TRUE,FALSE
"TAS1R2",TRUE,FALSE
"TAS1R3",TRUE,FALSE
"TAS2R1",TRUE,FALSE
"TAS2R10",TRUE,FALSE
"TAS2R13",TRUE,FALSE
"TAS2R14",TRUE,FALSE
"TAS2R16",TRUE,FALSE
"TAS2R19",TRUE,FALSE
"TAS2R3",TRUE,FALSE
"TAS2R30",TRUE,FALSE
"TAS2R31",TRUE,FALSE
"TAS2R38",TRUE,FALSE
"TAS2R39",TRUE,FALSE
"TAS2R4",TRUE,FALSE
"TAS2R40",TRUE,FALSE
"TAS2R41",TRUE,FALSE
"TAS2R42",TRUE,FALSE
"TAS2R43",TRUE,FALSE
"TAS2R45",TRUE,FALSE
"TAS2R46",TRUE,FALSE
"TAS2R49",TRUE,FALSE
"TAS2R5",TRUE,FALSE
"TAS2R50",TRUE,FALSE
"TAS2R60",TRUE,FALSE
"TAS2R7",TRUE,FALSE
"TAS2R8",TRUE,FALSE
"TAS2R9",TRUE,FALSE
"TASP1",TRUE,FALSE
"TAT",TRUE,FALSE
"TATDN1",TRUE,FALSE
"TATDN2",TRUE,FALSE
"TATDN3",TRUE,FALSE
"TAX1BP1",TRUE,FALSE
"TAX1BP3",TRUE,FALSE
"TAZ",TRUE,FALSE
"TBC1D1",TRUE,FALSE
"TBC1D10A",TRUE,FALSE
"TBC1D10B",TRUE,FALSE
"TBC1D10C",TRUE,FALSE
"TBC1D13",TRUE,FALSE
"TBC1D14",TRUE,FALSE
"TBC1D15",TRUE,FALSE
"TBC1D16",TRUE,FALSE
"TBC1D17",TRUE,FALSE
"TBC1D19",TRUE,FALSE
"TBC1D2",TRUE,FALSE
"TBC1D20",TRUE,FALSE
"TBC1D21",TRUE,FALSE
"TBC1D22A",TRUE,FALSE
"TBC1D22B",TRUE,FALSE
"TBC1D23",TRUE,FALSE
"TBC1D24",TRUE,FALSE
"TBC1D25",TRUE,FALSE
"TBC1D26",TRUE,FALSE
"TBC1D29",TRUE,FALSE
"TBC1D2B",TRUE,FALSE
"TBC1D3",TRUE,FALSE
"TBC1D3B",TRUE,FALSE
"TBC1D3C",TRUE,FALSE
"TBC1D3G",TRUE,FALSE
"TBC1D3H",TRUE,FALSE
"TBC1D4",TRUE,FALSE
"TBC1D5",TRUE,FALSE
"TBC1D7",TRUE,FALSE
"TBC1D8",TRUE,FALSE
"TBC1D8B",TRUE,FALSE
"TBC1D9",TRUE,FALSE
"TBC1D9B",TRUE,FALSE
"TBCA",TRUE,FALSE
"TBCB",TRUE,FALSE
"TBCC",TRUE,FALSE
"TBCCD1",TRUE,FALSE
"TBCD",TRUE,FALSE
"TBCE",TRUE,FALSE
"TBCEL",TRUE,FALSE
"TBK1",TRUE,FALSE
"TBKBP1",TRUE,FALSE
"TBL1X",TRUE,FALSE
"TBL1XR1",TRUE,FALSE
"TBL1Y",TRUE,FALSE
"TBL2",TRUE,FALSE
"TBL3",TRUE,FALSE
"TBP",TRUE,FALSE
"TBPL1",TRUE,FALSE
"TBPL2",TRUE,FALSE
"TBR1",TRUE,FALSE
"TBRG1",TRUE,FALSE
"TBRG4",TRUE,FALSE
"TBX1",TRUE,FALSE
"TBX10",TRUE,FALSE
"TBX15",TRUE,FALSE
"TBX18",TRUE,FALSE
"TBX19",TRUE,FALSE
"TBX2",TRUE,FALSE
"TBX20",TRUE,FALSE
"TBX21",TRUE,FALSE
"TBX22",TRUE,FALSE
"TBX3",TRUE,FALSE
"TBX4",TRUE,FALSE
"TBX5",TRUE,FALSE
"TBX6",TRUE,FALSE
"TBXA2R",TRUE,FALSE
"TBXAS1",TRUE,FALSE
"TC2N",TRUE,FALSE
"TCAM1",TRUE,FALSE
"TCAP",TRUE,FALSE
"TCBA1",TRUE,FALSE
"TCEA1",TRUE,FALSE
"TCEA2",TRUE,FALSE
"TCEA3",TRUE,FALSE
"TCEAL1",TRUE,FALSE
"TCEAL2",TRUE,FALSE
"TCEAL3",TRUE,FALSE
"TCEAL4",TRUE,FALSE
"TCEAL5",TRUE,FALSE
"TCEAL6",TRUE,FALSE
"TCEAL7",TRUE,FALSE
"TCEAL8",TRUE,FALSE
"TCEANC",TRUE,FALSE
"TCEB1",TRUE,FALSE
"TCEB2",TRUE,FALSE
"TCEB3",TRUE,FALSE
"TCEB3B",TRUE,FALSE
"TCEB3C",TRUE,FALSE
"TCEB3CL",TRUE,FALSE
"TCERG1",TRUE,FALSE
"TCERG1L",TRUE,FALSE
"TCF1",TRUE,FALSE
"TCF12",TRUE,FALSE
"TCF15",TRUE,FALSE
"TCF19",TRUE,FALSE
"TCF2",TRUE,FALSE
"TCF20",TRUE,FALSE
"TCF21",TRUE,FALSE
"TCF23",TRUE,FALSE
"TCF25",TRUE,FALSE
"TCF3",TRUE,FALSE
"TCF4",TRUE,FALSE
"TCF7",TRUE,FALSE
"TCF7L1",TRUE,FALSE
"TCF7L2",TRUE,FALSE
"TCFL5",TRUE,FALSE
"TCHHL1",TRUE,FALSE
"TCHP",TRUE,FALSE
"TCIRG1",TRUE,FALSE
"TCL1A",TRUE,FALSE
"TCL1B",TRUE,FALSE
"TCL6",TRUE,FALSE
"TCN1",TRUE,FALSE
"TCN2",TRUE,FALSE
"TCOF1",TRUE,FALSE
"TCP1",TRUE,FALSE
"TCP10",TRUE,FALSE
"TCP10L",TRUE,FALSE
"TCP10L2",TRUE,FALSE
"TCP11",TRUE,FALSE
"TCP11L1",TRUE,FALSE
"TCP11L2",TRUE,FALSE
"TCTA",TRUE,FALSE
"TCTE1",TRUE,FALSE
"TCTE3",TRUE,FALSE
"TCTEX1D1",TRUE,FALSE
"TCTEX1D2",TRUE,FALSE
"TCTEX1D4",TRUE,FALSE
"TCTN1",TRUE,FALSE
"TCTN2",TRUE,FALSE
"TCTN3",TRUE,FALSE
"TDGF1",TRUE,FALSE
"TDGF3",TRUE,FALSE
"TDH",TRUE,FALSE
"TDO2",TRUE,FALSE
"TDP1",TRUE,FALSE
"TDRD1",TRUE,FALSE
"TDRD10",TRUE,FALSE
"TDRD12",TRUE,FALSE
"TDRD3",TRUE,FALSE
"TDRD5",TRUE,FALSE
"TDRD6",TRUE,FALSE
"TDRD7",TRUE,FALSE
"TDRD9",TRUE,FALSE
"TDRG1",TRUE,FALSE
"TDRKH",TRUE,FALSE
"TEAD1",TRUE,FALSE
"TEAD2",TRUE,FALSE
"TEAD3",TRUE,FALSE
"TEAD4",TRUE,FALSE
"TEC",TRUE,FALSE
"TECPR1",TRUE,FALSE
"TECPR2",TRUE,FALSE
"TECR",TRUE,FALSE
"TECTA",TRUE,FALSE
"TECTB",TRUE,FALSE
"TEDDM1",TRUE,FALSE
"TEF",TRUE,FALSE
"TEK",TRUE,FALSE
"TEKT1",TRUE,FALSE
"TEKT2",TRUE,FALSE
"TEKT3",TRUE,FALSE
"TEKT4",TRUE,FALSE
"TEKT5",TRUE,FALSE
"TENC1",TRUE,FALSE
"TEP1",TRUE,FALSE
"TEPP",TRUE,FALSE
"TERC",TRUE,FALSE
"TERF1",TRUE,FALSE
"TERF2",TRUE,FALSE
"TERF2IP",TRUE,FALSE
"TERT",TRUE,FALSE
"TES",TRUE,FALSE
"TESC",TRUE,FALSE
"TESK1",TRUE,FALSE
"TESK2",TRUE,FALSE
"TESSP5",TRUE,FALSE
"TET1",TRUE,FALSE
"TET2",TRUE,FALSE
"TEX10",TRUE,FALSE
"TEX101",TRUE,FALSE
"TEX11",TRUE,FALSE
"TEX12",TRUE,FALSE
"TEX13A",TRUE,FALSE
"TEX13B",TRUE,FALSE
"TEX14",TRUE,FALSE
"TEX15",TRUE,FALSE
"TEX2",TRUE,FALSE
"TEX261",TRUE,FALSE
"TEX264",TRUE,FALSE
"TEX28",TRUE,FALSE
"TEX9",TRUE,FALSE
"TF",TRUE,FALSE
"TFAM",TRUE,FALSE
"TFAMP1",TRUE,FALSE
"TFAP2A",TRUE,FALSE
"TFAP2B",TRUE,FALSE
"TFAP2C",TRUE,FALSE
"TFAP2D",TRUE,FALSE
"TFAP2E",TRUE,FALSE
"TFAP4",TRUE,FALSE
"TFB1M",TRUE,FALSE
"TFB2M",TRUE,FALSE
"TFCP2",TRUE,FALSE
"TFCP2L1",TRUE,FALSE
"TFDP1",TRUE,FALSE
"TFDP2",TRUE,FALSE
"TFDP3",TRUE,FALSE
"TFE3",TRUE,FALSE
"TFEB",TRUE,FALSE
"TFEC",TRUE,FALSE
"TFF1",TRUE,FALSE
"TFF2",TRUE,FALSE
"TFF3",TRUE,FALSE
"TFG",TRUE,FALSE
"TFIP11",TRUE,FALSE
"TFPI",TRUE,FALSE
"TFPI2",TRUE,FALSE
"TFPT",TRUE,FALSE
"TFR2",TRUE,FALSE
"TFRC",TRUE,FALSE
"TG",TRUE,FALSE
"TGDS",TRUE,FALSE
"TGFA",TRUE,FALSE
"TGFB1",TRUE,FALSE
"TGFB1I1",TRUE,FALSE
"TGFB2",TRUE,FALSE
"TGFB3",TRUE,FALSE
"TGFBI",TRUE,FALSE
"TGFBR1",TRUE,FALSE
"TGFBR2",TRUE,FALSE
"TGFBR3",TRUE,FALSE
"TGFBRAP1",TRUE,FALSE
"TGIF1",TRUE,FALSE
"TGIF2",TRUE,FALSE
"TGIF2LX",TRUE,FALSE
"TGIF2LY",TRUE,FALSE
"TGM1",TRUE,FALSE
"TGM2",TRUE,FALSE
"TGM3",TRUE,FALSE
"TGM4",TRUE,FALSE
"TGM5",TRUE,FALSE
"TGM6",TRUE,FALSE
"TGM7",TRUE,FALSE
"TGOLN2",TRUE,FALSE
"TGS1",TRUE,FALSE
"TH",TRUE,FALSE
"TH1L",TRUE,FALSE
"THADA",TRUE,FALSE
"THAP1",TRUE,FALSE
"THAP10",TRUE,FALSE
"THAP11",TRUE,FALSE
"THAP2",TRUE,FALSE
"THAP3",TRUE,FALSE
"THAP4",TRUE,FALSE
"THAP5",TRUE,FALSE
"THAP6",TRUE,FALSE
"THAP7",TRUE,FALSE
"THAP8",TRUE,FALSE
"THAP9",TRUE,FALSE
"THBD",TRUE,FALSE
"THBS1",TRUE,FALSE
"THBS2",TRUE,FALSE
"THBS3",TRUE,FALSE
"THBS4",TRUE,FALSE
"THEG",TRUE,FALSE
"THEM2",TRUE,FALSE
"THEM4",TRUE,FALSE
"THEM5",TRUE,FALSE
"THEX1",TRUE,FALSE
"THG1L",TRUE,FALSE
"THNSL1",TRUE,FALSE
"THNSL2",TRUE,FALSE
"THOC1",TRUE,FALSE
"THOC2",TRUE,FALSE
"THOC3",TRUE,FALSE
"THOC4",TRUE,FALSE
"THOC5",TRUE,FALSE
"THOC6",TRUE,FALSE
"THOC7",TRUE,FALSE
"THOP1",TRUE,FALSE
"THPO",TRUE,FALSE
"THRA",TRUE,FALSE
"THRAP3",TRUE,FALSE
"THRB",TRUE,FALSE
"THRSP",TRUE,FALSE
"THSD1",TRUE,FALSE
